card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Goblin+Bushwhacker	Red	125	Goblin Bushwhacker	"Kicker(You may pay an additionalas you cast this spell.)When Goblin Bushwhacker enters the battlefield, if it was kicked, creatures you control get +1/+0 and gain haste until end of turn."			Creature   Goblin Warrior		1	Common	Zendikar	Mark Tedin	1-Jan			../../Handlers/Image.ashx?multiverseid=177501&type=card	268.jpg	"Kicker R\nWhen Goblin Bushwhacker enters the battlefield, if it was kicked, creatures you control get +1/+0 and gain haste and buzztouch until end of turn."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Goblin+Glory+Chaser	Red	150	Goblin Glory Chaser	"Renown 1(When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)As long as Goblin Glory Chaser is renowned, it has menace.(It can't be blocked except by two or more creatures.)"			Creature   Goblin Warrior		1	Uncommon	Magic Origins	Greg Staples	1-Jan			../../Handlers/Image.ashx?multiverseid=398598&type=card	269.jpg	"Renown 1\nAs long as Goblin Glory Chaser is renowned, it has menace and drunktouch."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Goblin+Guide	Red	126	Goblin Guide	"HasteWhenever Goblin Guide attacks, defending player reveals the top card of his or her library. If it's a land card, that player puts it into his or her hand."	I've been all over this world. I even remember some of those places.		Creature   Goblin Scout		1	Rare	Zendikar	Warren Mahy	2-Feb			../../Handlers/Image.ashx?multiverseid=170987&type=card	270.jpg	"Haste\nBuzztouch\nWhenever Goblin Guide attacks, defending player reveals the top card of his or her library. If it's a land card, that player puts it into his or her hand."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Goblin+Rabblemaster	Red	145	Goblin Rabblemaster	"Other Goblin creatures you control attack each turn if able.At the beginning of combat on your turn, put a 1/1 red Goblin creature token with haste onto the battlefield.Whenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin."			Creature   Goblin Warrior		3	Rare	Magic 2015 Core Set	Svetlin Velinov	2-Feb			../../Handlers/Image.ashx?multiverseid=383258&type=card	271.jpg	"Drunktouch\nOther Goblin creatures you control attack each turn if able.\nAt the beginning of combat on your turn, put a 1/1 red Goblin creature token with haste and buzztouch onto the battlefield.\nWhenever Goblin Rabblemaster attacks, it gets +1/+0 until end of turn for each other attacking Goblin."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gore-House+Chainwalker	Red	96	Gore-House Chainwalker	Unleash(You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)	"If the pig's blood drips on you, you're next on the chain."		Creature   Human Warrior		2	Common	Return to Ravnica	Dan Scott	1-Feb	Rakdos		../../Handlers/Image.ashx?multiverseid=270796&type=card	272.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Greater+Gargadon	Red	117	Greater Gargadon	"Suspend 10Sacrifice an artifact, creature, or land: Remove a time counter from Greater Gargadon. Activate this ability only if Greater Gargadon is suspended."			Creature   Beast		10	Rare	Modern Masters	Rob Alexander	7-Sep			../../Handlers/Image.ashx?multiverseid=370560&type=card	273.jpg	"Suspend 10\nSacrifice an artifact, creature, or land: Remove a time counter from Greater Gargadon. Activate this ability only if Greater Gargadon is suspended.\nDrink 2: Remove a time counter from Greater Gargadon. Activate this ability only if Greater Gargadon is suspended. This ability can only be activated twice per turn."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Grim+Lavamancer	Red	145	Grim Lavamancer	",, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to target creature or player."	"Fools dig for water, corpses, or gold. The earth's real treasure is far deeper."		Creature   Human Wizard		1	Rare	Magic 2012	Michael Sutfin	1-Jan			../../Handlers/Image.ashx?multiverseid=234428&type=card	274.jpg	"R,T, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage or drinks to target creature or player."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hellrider	Red	52	Hellrider	"HasteWhenever a creature you control attacks, Hellrider deals 1 damage to defending player."	"Behind every devil's mayhem lurks a demon's scheme.Rem Karolus, Blade of the Inquisitors"		Creature   Devil		4	Rare	Duel Decks: Sorin vs. Tibalt	Svetlin Velinov	3-Mar			../../Handlers/Image.ashx?multiverseid=368530&type=card	275.jpg	"Haste\nWhenever a creature you control attacks, Hellrider deals 1 damage and 1 drink to defending player."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Imperial+Recruiter	Red	130	Imperial Recruiter	"When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, and put it into your hand. Then shuffle your library."			Creature   Human Advisor		3	Rare	Masters Edition II	Mitsuaki Sagiri	1-Jan			../../Handlers/Image.ashx?multiverseid=184716&type=card	276.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Inferno+Titan	Red	160	Inferno Titan	": Inferno Titan gets +1/+0 until end of turn.Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three target creatures and/or players."			Creature   Giant		6	Mythic Rare	Commander 2015	Kev Walker	6-Jun			../../Handlers/Image.ashx?multiverseid=405262&type=card	277.jpg	"R and drink 1: Inferno Titan gets +1/+0 until end of turn.\nWhenever Inferno Titan enters the battlefield or attacks, it deals 3 damage or drinks divided as you choose among one, two, or three target creatures and/or players."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ire+Shaman	Red	141	Ire Shaman	"Menace(This creature can't be blocked except by two or more creatures.)Megamorph(You may cast this card face down as a 2/2 creature for. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)When Ire Shaman is turned face up, exile the top card of your library. Until end of turn, you may play that card."			Creature   Orc Shaman		2	Rare	Dragons of Tarkir	Jack Wang	1-Feb	Kolaghan		../../Handlers/Image.ashx?multiverseid=394602&type=card	278.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Jackal+Pup	Red	2	Jackal Pup	"Whenever Jackal Pup is dealt damage, it deals that much damage to you."	"The first morning after acquiring her familiar, the wizard awoke with fleabites and mange."		Creature   Hound		1	Uncommon	Premium Deck Series: Fire and Lightning	Kev Walker	1-Feb			../../Handlers/Image.ashx?multiverseid=217974&type=card	279.jpg	"Whenever Jackal Pup is dealt damage, it deals that many drinks to you."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Kiki-Jiki%2C+Mirror+Breaker	Red	121	"Kiki-Jiki, Mirror Breaker"	Haste: Put a token that's a copy of target nonlegendary creature you control onto the battlefield. That token has haste. Sacrifice it at the beginning of the next end step.			Legendary Creature   Goblin Shaman		5	Mythic Rare	Modern Masters 2015 Edition	Steven Belledin	2-Feb			../../Handlers/Image.ashx?multiverseid=397698&type=card	280.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Kiln+Fiend	Red	2	Kiln Fiend	"Whenever you cast an instant or sorcery spell, Kiln Fiend gets +3/+0 until end of turn."	It traps an explosion within its stony skin.		Creature   Elemental Beast		2	Common	Duel Decks: Izzet vs. Golgari	Adi Granov	2-Jan			../../Handlers/Image.ashx?multiverseid=292742&type=card	281.jpg	"Whenever you cast an instant or sorcery spell, Kiln Fiend gets +3/+0 and gains drunktouch until end of turn."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lightning+Mauler	Red	144	Lightning Mauler	"Soulbond(You may pair this creature with another unpaired creature when either enters the battlefield. They remain paired for as long as you control both of them.)As long as Lightning Mauler is paired with another creature, both creatures have haste."			Creature   Human Berserker		2	Uncommon	Avacyn Restored	Dave Kendall	1-Feb			../../Handlers/Image.ashx?multiverseid=271119&type=card	282.jpg	"Soulbond\nAs long as Lightning Mauler is paired with another creature, both creatures have haste and drunktouch"
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Manic+Vandal	Red	151	Manic Vandal	"When Manic Vandal enters the battlefield, destroy target artifact."	It's fun. He doesn't need another reason.		Creature   Human Warrior		3	Common	Magic 2012	Christopher Moeller	2-Feb			../../Handlers/Image.ashx?multiverseid=230764&type=card	283.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mogg+Fanatic	Red	144	Mogg Fanatic	Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player.	I got it! I got it! I		Creature   Goblin		1	Common	Tempest Remastered	Brom	1-Jan			../../Handlers/Image.ashx?multiverseid=397498&type=card	284.jpg	Sacrifice Mogg Fanatic: Mogg Fanatic deals 1 damage to target creature or player and 1 drink to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mogg+War+Marshal	Red	45	Mogg War Marshal	"Echo(At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)When Mogg War Marshal enters the battlefield or dies, put a 1/1 red Goblin creature token onto the battlefield."			Creature   Goblin Warrior		2	Common	"Duel Decks Anthology, Elves vs. Goblins"	Wayne England	1-Jan			../../Handlers/Image.ashx?multiverseid=393973&type=card	285.jpg	"Echo 1R\nWhen Mogg War Marshal enters the battlefield or dies, put a 1/1 red Goblin creature token with buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Monastery+Swiftspear	Red	118	Monastery Swiftspear	"HasteProwess(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)"	The calligraphy of combat is written with strokes of sudden blood.		Creature   Human Monk		1	Uncommon	Khans of Tarkir	Steve Argyle	2-Jan	Jeskai		../../Handlers/Image.ashx?multiverseid=386608&type=card	286.jpg	Haste\nDrunktouch\nProwess
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Prophetic+Flamespeaker	Red	106	Prophetic Flamespeaker	"Double strike, trampleWhenever Prophetic Flamespeaker deals combat damage to a player, exile the top card of your library. You may play it this turn."	Fire to destroy. Fire to create.		Creature   Human Shaman		3	Mythic Rare	Journey into Nyx	Cynthia Sheppard	3-Jan			../../Handlers/Image.ashx?multiverseid=380475&type=card	287.jpg	"Double strike, Trample, Drunktouch\nWhenever Prophetic Flamespeaker deals combat damage to a player, exile the top card of your library. You may play it this turn."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Purphoros%2C+God+of+the+Forge	Red	135	"Purphoros, God of the Forge"	"IndestructibleAs long as your devotion to red is less than five, Purphoros isn't a creature.Whenever another creature enters the battlefield under your control, Purphoros deals 2 damage to each opponent.: Creatures you control get +1/+0 until end of turn."			Legendary Enchantment Creature   God		4	Mythic Rare	Theros	Eric Deschamps	5-Jun			../../Handlers/Image.ashx?multiverseid=373556&type=card	288.jpg	"Indestructible\nAs long as your devotion to red is less than five, Purphoros isn't a creature.\nWhenever another creature enters the battlefield under your control, Purphoros deals 2 damage and 1 drink to each opponent.\n2R : Creatures you control get +1/+0 until end of turn."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Siege-Gang+Commander	Red	32	Siege-Gang Commander	"When Siege-Gang Commander enters the battlefield, put three 1/1 red Goblin creature tokens onto the battlefield., Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to target creature or player."			Creature   Goblin		5	Rare	"Duel Decks Anthology, Elves vs. Goblins"	Lucio Parrillo	2-Feb			../../Handlers/Image.ashx?multiverseid=393982&type=card	289.jpg	"When Siege-Gang Commander enters the battlefield, put three 1/1 red Goblin creature tokens with buzztouch onto the battlefield.\n1R, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to target creature or player and 1 drink to target player."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Spikeshot+Elder	Red	127	Spikeshot Elder	: Spikeshot Elder deals damage equal to its power to target creature or player.	"Now that he knows a thousand ways of hurting people, his next shamanic quest is to discover a thousand more."		Creature   Goblin Shaman		1	Rare	Modern Masters 2015 Edition	Izzy	1-Jan			../../Handlers/Image.ashx?multiverseid=397883&type=card	290.jpg	1RR : Spikeshot Elder deals X damage to target creature or player and X drinks to target player where X is equal to its power.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Stormbreath+Dragon	Red	143	Stormbreath Dragon	"Flying, haste, protection from white: Monstrosity 3.(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)When Stormbreath Dragon becomes monstrous, it deals damage to each opponent equal to the number of cards in that player's hand."			Creature   Dragon		5	Mythic Rare	Theros	Slawomir Maniak	4-Apr			../../Handlers/Image.ashx?multiverseid=373679&type=card	291.jpg	"Flying, haste, protection from white\n5RR : Monstrosity 3.(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)\nWhen Stormbreath Dragon becomes monstrous, it deals X damage and X drinks to each opponent where X is equal to the number of cards in that player's hand."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Thunderbreak+Regent	Red	162	Thunderbreak Regent	"FlyingWhenever a Dragon you control becomes the target of a spell or ability an opponent controls, Thunderbreak Regent deals 3 damage to that player."	Attracting a dragon's attention may be the last mistake you make.		Creature   Dragon		4	Rare	Dragons of Tarkir	Ryan Pancoast	4-Apr	Kolaghan		../../Handlers/Image.ashx?multiverseid=394730&type=card	292.jpg	"Flying\nWhenever a Dragon you control becomes the target of a spell or ability an opponent controls, Thunderbreak Regent deals 3 damage and 3 drinks to that player."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Thundermaw+Hellkite	Red	150	Thundermaw Hellkite	"FlyingHaste(This creature can attack andas soon as it comes under your control.)When Thundermaw Hellkite enters the battlefield, it deals 1 damage to each creature with flying your opponents control. Tap those creatures."			Creature   Dragon		5	Mythic Rare	Magic 2013	Svetlin Velinov	5-May			../../Handlers/Image.ashx?multiverseid=253700&type=card	293.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Young+Pyromancer	Red	163	Young Pyromancer	"Whenever you cast an instant or sorcery spell, put a 1/1 red Elemental creature token onto the battlefield."	Immolation is the sincerest form of flattery.		Creature   Human Shaman		2	Uncommon	Magic 2014 Core Set	Cynthia Sheppard	1-Feb			../../Handlers/Image.ashx?multiverseid=370600&type=card	294.jpg	"Whenever you cast an instant or sorcery spell, put a 1/1 red Elemental creature token with buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Zealous+Conscripts	Red	166	Zealous Conscripts	"HasteWhen Zealous Conscripts enters the battlefield, gain control of target permanent until end of turn. Untap that permanent. It gains haste until end of turn."			Creature   Human Warrior		5	Rare	Avacyn Restored	Steve Prescott	3-Mar			../../Handlers/Image.ashx?multiverseid=240082&type=card	295.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Outpost+Siege	Red	110	Outpost Siege	"As Outpost Siege enters the battlefield, choose Khans or Dragons. Khans  At the beginning of your upkeep, exile the top card of your library. Until end of turn, you may play that card. Dragons  Whenever a creature you control leaves the battlefield, Outpost Siege deals 1 damage to target creature or player."			Enchantment		4	Rare	Fate Reforged	Daarken				../../Handlers/Image.ashx?multiverseid=391891&type=card	296.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Seal+of+Fire	Red	50	Seal of Fire	Sacrifice Seal of Fire: Seal of Fire deals 2 damage to target creature or player.	"After the fourth time Chandra left a place engulfed in flames, she decided to just go ahead and make it her thing."		Enchantment		1	Common	"Duel Decks Anthology, Jace vs. Chandra"	Christopher Moeller				../../Handlers/Image.ashx?multiverseid=393869&type=card	297.jpg	Sacrifice Seal of Fire: Seal of Fire deals 2 damage to target creature or player and 2 drinks to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sneak+Attack	Red	218	Sneak Attack	: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice the creature at the beginning of the next end step.	Nothin' beat surprise'cept rock.		Enchantment		4	Rare	Urza's Saga	Jerry Tiritilli				../../Handlers/Image.ashx?multiverseid=5594&type=card	298.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Splinter+Twin	Red	129	Splinter Twin	"Enchant creatureEnchanted creature has "": Put a token that's a copy of this creature onto the battlefield. That token has haste. Exile it at the beginning of the next end step."""	I know just the person for that job.		Enchantment   Aura		4	Rare	Modern Masters 2015 Edition	Goran Josic				../../Handlers/Image.ashx?multiverseid=397816&type=card	299.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hammer+of+Purphoros	Red	124	Hammer of Purphoros	"Creatures you control have haste.,, Sacrifice a land: Put a 3/3 colorless Golem enchantment artifact creature token onto the battlefield."	All the world is Purphoros's anvil.		Legendary Enchantment Artifact		3	Rare	Theros	Yeong-Hao Han				../../Handlers/Image.ashx?multiverseid=373587&type=card	300.jpg	"Creatures you control have haste.\n2R,T, Sacrifice a land: Put a 3/3 colorless Golem enchantment artifact creature token with buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Anger+of+the+Gods	Red	112	Anger of the Gods	"Anger of the Gods deals 3 damage to each creature. If a creature dealt damage this way would die this turn, exile it instead."	There was no reason to pray. This was already an act of the gods.		Sorcery		3	Rare	Theros	Noah Bradley				../../Handlers/Image.ashx?multiverseid=373604&type=card	301.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Arc+Trail	Red	23	Arc Trail	Arc Trail deals 2 damage to target creature or player and 1 damage to another target creature or player.	"Don't try to hit your enemies. Concentrate on the space between them, and fill the air with doom.Spear-Tribe teaching"		Sorcery		2	Uncommon	Duel Decks: Speed vs. Cunning	Marc Simonetti				../../Handlers/Image.ashx?multiverseid=386301&type=card	302.jpg	Arc Trail deals 2 damage or drinks to target creature or player and 1 damage or drink to another target creature or player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Banefire	Red	104	Banefire	"Banefire deals X damage to target creature or player.If X is 5 or more, Banefire can't be countered by spells or abilities and the damage can't be prevented."	"For Sarkhan Vol, the dragon is the purest expression of life's savage splendor."		Sorcery		1	Rare	Modern Masters 2015 Edition	Raymond Swanland				../../Handlers/Image.ashx?multiverseid=397676&type=card	303.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Bonfire+of+the+Damned	Red	129	Bonfire of the Damned	Bonfire of the Damned deals X damage to target player and each creature he or she controls.Miracle(You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)			Sorcery		1	Mythic Rare	Avacyn Restored	James Paick				../../Handlers/Image.ashx?multiverseid=271095&type=card	304.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chain+Lightning	Red	153	Chain Lightning	"Chain Lightning deals 3 damage to target creature or player. Then that player or that creature's controller may pay. If the player does, he or she may copy this spell and may choose a new target for that copy."			Sorcery		1	Common	Vintage Masters	Christopher Moeller				../../Handlers/Image.ashx?multiverseid=382880&type=card	305.jpg	"Chain Lightning deals 3 damage to target creature or player. Then that player or that creature's controller may drink 2. If the player does, he or she may copy this spell and may choose a new target for that copy."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Crater%27s+Claws	Red	106	Crater's Claws	Crater's Claws deals X damage to target creature or player.Ferocious  Crater's Claws deals X plus 2 damage to that creature or player instead if you control a creature with power 4 or greater.			Sorcery		1	Rare	Khans of Tarkir	Noah Bradley		Temur		../../Handlers/Image.ashx?multiverseid=386509&type=card	306.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Devil%27s+Play	Red	72	Devil's Play	Devil's Play deals X damage to target creature or player.Flashback(You may cast this card from your graveyard for its flashback cost. Then exile it.)	A devil's hands are never idle.		Sorcery		1	Rare	Duel Decks: Sorin vs. Tibalt	Austin Hsu				../../Handlers/Image.ashx?multiverseid=368518&type=card	307.jpg	Devil's Play deals X damage to target creature or player and x/2 rounded up drinks to target player.\nFlashback XRRR
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Dragon+Fodder	Red	140	Dragon Fodder	Put two 1/1 red Goblin creature tokens onto the battlefield.	Goblins journey to the sacrificial peaks in pairs so that the rare survivor might be able to relate the details of the other's grisly demise.		Sorcery		2	Common	Magic Origins	Jaime Jones				../../Handlers/Image.ashx?multiverseid=398647&type=card	308.jpg	Put two 1/1 red Goblin creature tokens with buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Firebolt	Red	49	Firebolt	Firebolt deals 2 damage to target creature or player.Flashback(You may cast this card from your graveyard for its flashback cost. Then exile it.)	Reach out and torch someone.		Sorcery		1	Common	"Duel Decks Anthology, Jace vs. Chandra"	Ron Spencer				../../Handlers/Image.ashx?multiverseid=393833&type=card	309.jpg	Firebolt deals 2 damage to target creature or player and 1 drink to target player.\nFlashback 4R
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Flame+Slash	Red	60	Flame Slash	Flame Slash deals 4 damage to target creature.	"After millennia asleep, the Eldrazi had forgotten about Zendikar's fiery temper and dislike of strangers."		Sorcery		1	Common	Duel Decks: Sorin vs. Tibalt	Raymond Swanland				../../Handlers/Image.ashx?multiverseid=368536&type=card	310.jpg	Flame Slash deals 4 damage to target creature and 1 drink to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Forked+Bolt	Red	60	Forked Bolt	Forked Bolt deals 2 damage divided as you choose among one or two target creatures and/or players.	Play no favorites. Everybody dies.Sparkmage saying		Sorcery		1	Common	Duel Decks: Zendikar vs. Eldrazi	Tomasz Jedruszek				../../Handlers/Image.ashx?multiverseid=401702&type=card	311.jpg	Forked Bolt deals 2 damage divided as you choose among one or two target creatures and/or players and 2 drinks divided as you choose among one or two target players.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Exquisite+Firecraft	Red	143	Exquisite Firecraft	"Exquisite Firecraft deals 4 damage to target creature or player.Spell mastery  If there are two or more instant and/or sorcery cards in your graveyard, Exquisite Firecraft can't be countered by spells or abilities."	Chandra's gift set her apart and others aflame.		Sorcery		3	Rare	Magic Origins	Chase Stone				../../Handlers/Image.ashx?multiverseid=398513&type=card	312.jpg	"Exquisite Firecraft deals 4 damage to target creature or player and 2 drinks to target player.\nSpell mastery - If there are two or more instant and/or sorcery cards in your graveyard, Exquisite Firecraft can't be countered by spells or abilities."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hordeling+Outburst	Red	111	Hordeling Outburst	Put three 1/1 red Goblin creature tokens onto the battlefield.	"Leave no scraps, lest you attract pests.Mardu threat"		Sorcery		3	Uncommon	Khans of Tarkir	Zoltan Boros				../../Handlers/Image.ashx?multiverseid=386560&type=card	313.jpg	Put three 1/1 red Goblin creature tokens with buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Krenko%27s+Command	Red	25	Krenko's Command	Put two 1/1 red Goblin creature tokens onto the battlefield.	"Goblins are eager to follow orders, especially when those orders involve stealing, hurting, annoying, eating, destroying, or swearing."		Sorcery		2	Common	Duel Decks: Speed vs. Cunning	Karl Kopinski				../../Handlers/Image.ashx?multiverseid=386340&type=card	314.jpg	Put two 1/1 red Goblin creature tokens with buzztouch onto the battlefield.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mizzium+Mortars	Red	163	Mizzium Mortars	"Mizzium Mortars deals 4 damage to target creature you don't control.Overload(You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")"			Sorcery		2	Rare	Commander 2015	Noah Bradley				../../Handlers/Image.ashx?multiverseid=405302&type=card	315.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Pillar+of+Flame	Red	149	Pillar of Flame	"Pillar of Flame deals 2 damage to target creature or player. If a creature dealt damage this way would die this turn, exile it instead."	May the worthy spend an eternity in Blessed Sleep. May the wicked find the peace of oblivion.		Sorcery		1	Common	Avacyn Restored	Karl Kopinski				../../Handlers/Image.ashx?multiverseid=240013&type=card	316.jpg	"Pillar of Flame deals 2 damage to target creature or player and 1 drink to target player. If a creature dealt damage this way would die this turn, exile it instead."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Rift+Bolt	Red	126	Rift Bolt	"Rift Bolt deals 3 damage to target creature or player.Suspend 1(Rather than cast this card from your hand, you may payand exile it with a time counter on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)"			Sorcery		3	Common	Modern Masters	Daniel Ljunggren				../../Handlers/Image.ashx?multiverseid=370469&type=card	317.jpg	Rift Bolt deals 3 damage to target creature or player and 1 drink to target player.\nSuspend 1
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Roast	Red	151	Roast	Roast deals 5 damage to target creature without flying.	"Intruders in the lands of Atarka have but two choices: be consumed by fire, or be consumed by maw.Ulnok, Atarka shaman"		Sorcery		2	Uncommon	Dragons of Tarkir	Zoltan Boros				../../Handlers/Image.ashx?multiverseid=394667&type=card	318.jpg	Roast deals 5 damage to target creature without flying.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Slagstorm	Red	75	Slagstorm	Choose one  Slagstorm deals 3 damage to each creature. Slagstorm deals 3 damage to each player.	"As long as we have the will to fight, we are never without weapons.Koth of the Hammer"		Sorcery		3	Rare	Mirrodin Besieged	Dan Scott		Mirran		../../Handlers/Image.ashx?multiverseid=214054&type=card	319.jpg	Choose one:\n   Slagstorm deals 3 damage to each creature.\n   Slagstorm deals 3 damage to each player and 1 drink.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Tempt+with+Vengeance	Red	125	Tempt with Vengeance	"Tempting offer  Put X 1/1 red Elemental creature tokens with haste onto the battlefield. Each opponent may put X 1/1 red Elemental creature tokens with haste onto the battlefield. For each player who does, put X 1/1 red Elemental creature tokens with haste onto the battlefield."			Sorcery		1	Rare	Commander 2013 Edition	Ryan Barger				../../Handlers/Image.ashx?multiverseid=376546&type=card	320.jpg	"Tempting offer - Put X 1/1 red Elemental creature tokens with haste and buzztouch onto the battlefield. Each opponent may put X 1/1 red Elemental creature tokens with haste and buzztouch onto the battlefield. For each player who does, put X 1/1 red Elemental creature tokens with haste and buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Burst+Lightning	Red	109	Burst Lightning	"Kicker(You may pay an additionalas you cast this spell.)Burst Lightning deals 2 damage to target creature or player. If Burst Lightning was kicked, it deals 4 damage to that creature or player instead."			Instant		1	Common	Modern Masters 2015 Edition	Vance Kovacs				../../Handlers/Image.ashx?multiverseid=397662&type=card	321.jpg	"Kicker 4\nBurst Lightning deals 2 damage to target creature or player and 1 drink to target player. If Burst Lightning was kicked, it deals 4 damage to that creature or player and 3 drinks to target player instead."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lightning+Bolt	Red	122	Lightning Bolt	Lightning Bolt deals 3 damage to target creature or player.	"The sparkmage shrieked, calling on the rage of the storms of his youth. To his surprise, the sky responded with a fierce energy he'd never thought to see again."		Instant		1	Uncommon	Modern Masters 2015 Edition	Christopher Moeller				../../Handlers/Image.ashx?multiverseid=397722&type=card	322.jpg	Lightning Bolt deals 3 damage to target creature or player and 2 drinks.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Incinerate	Red	51	Incinerate	Incinerate deals 3 damage to target creature or player. A creature dealt damage this way can't be regenerated this turn.	Who said there are no assurances in life? I assure you this is going to hurt.		Instant		2	Common	"Duel Decks Anthology, Jace vs. Chandra"	Steve Prescott				../../Handlers/Image.ashx?multiverseid=393844&type=card	323.jpg	Incinerate deals 3 damage to target creature or player and 1 drink to target player. A creature dealt damage this way can't be regenerated this turn.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lightning+Strike	Red	155	Lightning Strike	Lightning Strike deals 3 damage to target creature or player.	To wield lightning is to tame chaos.		Instant		2	Common	Magic 2015 Core Set	Adam Paquette				../../Handlers/Image.ashx?multiverseid=383299&type=card	324.jpg	Lightning Strike deals 3 damage to target creature or player and 1 drink to target player.
